3750000,10.2033,7.80656,8.31208
3760000,10.2251,7.82384,8.29726
3770000,10.2425,7.78963,8.29005
3780000,10.2526,7.80442,8.27359
3790000,10.2715,7.82816,8.2861
3800000,10.3076,7.80862,8.31305
3810000,10.3441,7.79671,8.31854
3820000,10.3334,7.78453,8.30987
3830000,10.3797,7.78387,8.31333
3840000,10.3595,7.79278,8.30653
3850000,10.3512,7.80681,8.31246
3860000,10.359,7.77751,8.35382
3870000,10.3838,7.75547,8.40875
3880000,10.3958,7.73971,8.39817
3890000,10.3995,7.70824,8.3672
3900000,10.4195,7.6691,8.36259
3910000,10.4304,7.6247,8.35581
3920000,10.4095,7.63388,8.3456
3930000,10.4481,7.63376,8.37336
3940000,10.4539,7.64611,8.39804
3950000,10.4599,7.60933,8.397
3960000,10.4922,7.62031,8.40731
3970000,10.5069,7.63365,8.43057
3980000,10.4829,7.6321,8.41173
3990000,10.4918,7.64095,8.3737
4000000,10.5054,7.69081,8.35182
4010000,10.5439,7.71452,8.35788
4020000,10.5276,7.72299,8.37638
4030000,10.5104,7.7156,8.41384
4040000,10.5231,7.75482,8.40552
4050000,10.5337,7.80488,8.39771
4060000,10.4998,7.80802,8.44455
4070000,10.4939,7.81652,8.46421
4080000,10.4892,7.85635,8.47646
4090000,10.4836,7.86376,8.49793
4100000,10.4909,7.85374,8.51613
4110000,10.5264,7.86942,8.50736
4120000,10.5655,7.85461,8.50621
4130000,10.5624,7.84392,8.48686
4140000,10.5941,7.83094,8.50067
4150000,10.6226,7.79489,8.45519
4160000,10.6756,7.79629,8.44579
4170000,10.6783,7.7988,8.46389
4180000,10.7082,7.79384,8.46094
4190000,10.7783,7.75933,8.50531
4200000,10.8269,7.78594,8.54524
4210000,10.8697,7.84228,8.60208
4220000,10.8955,7.87551,8.6315
4230000,10.8659,7.87845,8.63084
4240000,10.8773,7.84904,8.63351
4250000,10.8747,7.82734,8.60078
4260000,10.9094,7.84296,8.57717
